交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
112,多头出场,2024-04-01 16:00,平多,6.738,1428.367,9999.997367,-385.47,-3.85,1546.21,15.45,-399.23,-3.99,54280.53,542.81
112,多头进场,2024-03-25 04:00,开多,7.001,1428.367,9999.997367,-385.47,-3.85,1546.21,15.45,-399.23,-3.99,54280.53,542.81
113,空头出场,2024-04-04 16:00,平空-EMA,6.859,1571.338,9999.995032,-788.2,-7.88,570.11,5.70,-866.09,-8.66,53492.33,534.92
113,空头进场,2024-04-02 08:00,开空,6.364,1571.338,9999.995032,-788.2,-7.88,570.11,5.70,-866.09,-8.66,53492.33,534.92
114,多头出场,2024-04-10 20:00,平多,6.802,1349.709,9999.993981,-828.86,-8.28,387.77,3.88,-1038.88,-10.38,52663.47,526.63
114,多头进场,2024-04-06 00:00,开多,7.409,1349.709,9999.993981,-828.86,-8.28,387.77,3.88,-1038.88,-10.38,52663.47,526.63
115,空头出场,2024-04-14 00:00,平空-止盈,4.907,1531.159,9999.999429,2477.85,24.77,2666.87,26.66,-90.74,-0.91,55141.31,551.41
115,空头进场,2024-04-12 20:00,开空,6.531,1531.159,9999.999429,2477.85,24.77,2666.87,26.66,-90.74,-0.91,55141.31,551.41
116,多头出场,2024-04-30 16:00,平多,6.233,1518.372,9999.997992,-545.72,-5.45,1599.92,15.99,-550.1,-5.50,54595.6,545.96
116,多头进场,2024-04-22 08:00,开多,6.586,1518.372,9999.997992,-545.72,-5.45,1599.92,15.99,-550.1,-5.50,54595.6,545.96
117,空头出场,2024-05-03 20:00,平空-EMA,6.755,1661.681,9999.996258,-1235.27,-12.35,480.21,4.80,-1254.58,-12.54,53360.32,533.60
117,空头进场,2024-04-30 20:00,开空,6.018,1661.681,9999.996258,-1235.27,-12.35,480.21,4.80,-1254.58,-12.54,53360.32,533.60
118,多头出场,2024-05-13 00:00,平多,6.882,1446.34,9999.99476,-56.26,-0.56,1442.79,14.42,-340.55,-3.40,53304.07,533.04
118,多头进场,2024-05-05 00:00,开多,6.914,1446.34,9999.99476,-56.26,-0.56,1442.79,14.42,-340.55,-3.40,53304.07,533.04
119,多头出场,2024-05-28 20:00,平多,7.629,1365.747,9999.999534,409.07,4.09,1631.16,16.30,-595,-5.95,53713.14,537.13
119,多头进场,2024-05-13 20:00,开多,7.322,1365.747,9999.999534,409.07,4.09,1631.16,16.30,-595,-5.95,53713.14,537.13
120,空头出场,2024-06-05 08:00,平空-EMA,7.505,1374.003,9999.993834,-322.05,-3.22,368.73,3.69,-392.47,-3.92,53391.09,533.91
120,空头进场,2024-05-30 12:00,开空,7.278,1374.003,9999.993834,-322.05,-3.22,368.73,3.69,-392.47,-3.92,53391.09,533.91
121,空头出场,2024-06-10 08:00,平空-止盈,6.483,1370.426,9999.998522,1106.08,11.06,1662.81,16.62,-221.53,-2.21,54497.17,544.97
121,空头进场,2024-06-07 00:00,开空,7.297,1370.426,9999.998522,1106.08,11.06,1662.81,16.62,-221.53,-2.21,54497.17,544.97
122,空头出场,2024-07-05 08:00,平空-止盈,4.118,1920.122,9999.995376,2083.98,20.83,2314.51,23.13,-112.53,-1.12,56581.15,565.81
122,空头进场,2024-07-03 16:00,开空,5.208,1920.122,9999.995376,2083.98,20.83,2314.51,23.13,-112.53,-1.12,56581.15,565.81
123,多头出场,2024-07-25 04:00,平多,5.62,1886.792,9999.9976,593.47,5.93,2238.4,22.37,-133.3,-1.33,57174.62,571.75
123,多头进场,2024-07-14 08:00,开多,5.3,1886.792,9999.9976,593.47,5.93,2238.4,22.37,-133.3,-1.33,57174.62,571.75
124,空头出场,2024-07-26 20:00,平空-EMA,5.735,1866.368,9999.999744,-713.97,-7.14,414.93,4.15,-787.01,-7.87,56460.65,564.61
124,空头进场,2024-07-25 20:00,开空,5.358,1866.368,9999.999744,-713.97,-7.14,414.93,4.15,-787.01,-7.87,56460.65,564.61
125,空头出场,2024-08-03 20:00,平空-止盈,4.457,1861.85,9999.99635,1692.58,16.92,1719.07,17.18,-23.62,-0.24,58153.23,581.53
125,空头进场,2024-07-29 20:00,开空,5.371,1861.85,9999.99635,1692.58,16.92,1719.07,17.18,-23.62,-0.24,58153.23,581.53
126,多头出场,2024-08-28 12:00,平多,4.348,2242.152,9999.99792,-261,-2.61,1779.75,17.79,-262.85,-2.63,57892.23,578.92
126,多头进场,2024-08-23 08:00,开多,4.46,2242.152,9999.99792,-261,-2.61,1779.75,17.79,-262.85,-2.63,57892.23,578.92
127,空头出场,2024-09-07 00:00,平空-止盈,3.552,2524.614,9999.996054,1023.08,10.23,1095.73,10.95,-517.5,-5.17,58915.32,589.15
127,空头进场,2024-08-30 20:00,开空,3.961,2524.614,9999.996054,1023.08,10.23,1095.73,10.95,-517.5,-5.17,58915.32,589.15
128,多头出场,2024-09-16 04:00,平多,4.016,2367.424,9999.998976,-502.18,-5.02,331.17,3.31,-537.67,-5.37,58413.14,584.13
128,多头进场,2024-09-12 16:00,开多,4.224,2367.424,9999.998976,-502.18,-5.02,331.17,3.31,-537.67,-5.37,58413.14,584.13
129,空头出场,2024-09-17 20:00,平空-EMA,4.216,2564.76,9999.99924,-823.44,-8.23,166.84,1.67,-979.61,-9.79,57589.7,575.90
129,空头进场,2024-09-16 20:00,开空,3.899,2564.76,9999.99924,-823.44,-8.23,166.84,1.67,-979.61,-9.79,57589.7,575.90
130,多头出场,2024-10-02 00:00,平多,4.857,2206.044,9999.997452,704.4,7.04,2946.69,29.45,-616.07,-6.16,58294.11,582.94
130,多头进场,2024-09-19 08:00,开多,4.533,2206.044,9999.997452,704.4,7.04,2946.69,29.45,-616.07,-6.16,58294.11,582.94
131,空头出场,2024-10-06 20:00,平空-EMA,4.904,2205.558,9999.999972,-826.46,-8.26,191.29,1.91,-867.37,-8.67,57467.64,574.68
131,空头进场,2024-10-03 16:00,开空,4.534,2205.558,9999.999972,-826.46,-8.26,191.29,1.91,-867.37,-8.67,57467.64,574.68
132,多头出场,2024-10-09 20:00,平多,4.798,1919.754,9999.998586,-798.62,-7.98,221.53,2.21,-938,-9.38,56669.02,566.69
132,多头进场,2024-10-07 08:00,开多,5.209,1919.754,9999.998586,-798.62,-7.98,221.53,2.21,-938,-9.38,56669.02,566.69
133,空头出场,2024-10-12 16:00,平空-EMA,4.85,2169.197,9999.99817,-530.87,-5.31,400.64,4.00,-673.11,-6.73,56138.15,561.38
133,空头进场,2024-10-10 00:00,开空,4.61,2169.197,9999.99817,-530.87,-5.31,400.64,4.00,-673.11,-6.73,56138.15,561.38
134,空头出场,2024-10-14 08:00,平空-EMA,4.831,2171.552,9999.99696,-501.02,-5.01,90.55,0.91,-513.14,-5.13,55637.13,556.37
134,空头进场,2024-10-13 20:00,开空,4.605,2171.552,9999.99696,-501.02,-5.01,90.55,0.91,-513.14,-5.13,55637.13,556.37
135,多头出场,2024-10-17 12:00,平多,4.847,1996.007,9999.99507,-335.19,-3.35,537.91,5.38,-378.25,-3.78,55301.95,553.02
135,多头进场,2024-10-14 20:00,开多,5.01,1996.007,9999.99507,-335.19,-3.35,537.91,5.38,-378.25,-3.78,55301.95,553.02
136,空头出场,2024-11-01 00:00,平空-止盈,4.026,2159.827,9999.99901,1295.19,12.95,1420.49,14.20,-328.97,-3.29,56597.13,565.97
136,空头进场,2024-10-23 08:00,开空,4.63,2159.827,9999.99901,1295.19,12.95,1420.49,14.20,-328.97,-3.29,56597.13,565.97
137,多头出场,2024-12-10 04:00,平多,6.503,2155.636,9999.995404,4006.1,40.04,7766.07,77.62,-440.44,-4.40,60603.23,606.03
137,多头进场,2024-11-10 04:00,开多,4.639,2155.636,9999.995404,4006.1,40.04,7766.07,77.62,-440.44,-4.40,60603.23,606.03
138,空头出场,2024-12-11 20:00,平空-EMA,6.883,1584.534,9999.994074,-916.81,-9.16,593.95,5.94,-966.81,-9.66,59686.42,596.86
138,空头进场,2024-12-10 08:00,开空,6.311,1584.534,9999.994074,-916.81,-9.16,593.95,5.94,-966.81,-9.66,59686.42,596.86
139,空头出场,2024-12-20 00:00,平空-止盈,5.128,1566.416,9999.999744,1958.4,19.57,2137.86,21.37,-77.06,-0.77,61644.82,616.45
139,空头进场,2024-12-18 04:00,开空,6.384,1566.416,9999.999744,1958.4,19.57,2137.86,21.37,-77.06,-0.77,61644.82,616.45
