交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
169,空头出场,2025-02-03 00:00,平空-止盈,0.5752,13408.42,9999.999636,2278.62,22.77,2715.57,27.14,-152.49,-1.52,46330.84,463.31
169,空头进场,2025-02-01 16:00,开空,0.7458,13408.42,9999.999636,2278.62,22.77,2715.57,27.14,-152.49,-1.52,46330.84,463.31
170,空头出场,2025-03-17 12:00,平空-EMA,0.437,24148.756,9999.99986,-563.28,-5.63,1615.38,16.15,-1038.57,-10.38,45767.56,457.68
170,空头进场,2025-03-04 00:00,开空,0.4141,24148.756,9999.99986,-563.28,-5.63,1615.38,16.15,-1038.57,-10.38,45767.56,457.68
171,多头出场,2025-03-21 16:00,平多,0.4363,21213.406,9999.999588,-754.22,-7.54,177.44,1.77,-792.02,-7.92,45013.34,450.13
171,多头进场,2025-03-19 16:00,开多,0.4714,21213.406,9999.999588,-754.22,-7.54,177.44,1.77,-792.02,-7.92,45013.34,450.13
172,多头出场,2025-03-29 12:00,平多,0.4805,21454.623,9999.99978,298.79,2.99,3082.32,30.81,-125.15,-1.25,45312.13,453.12
172,多头进场,2025-03-22 16:00,开多,0.4661,21454.623,9999.99978,298.79,2.99,3082.32,30.81,-125.15,-1.25,45312.13,453.12
173,多头出场,2025-04-05 12:00,平多,0.484,18835.938,9999.999484,-892.96,-8.93,529.94,5.30,-1020.26,-10.20,44419.16,444.19
173,多头进场,2025-04-01 08:00,开多,0.5309,18835.938,9999.999484,-892.96,-8.93,529.94,5.30,-1020.26,-10.20,44419.16,444.19
174,空头出场,2025-04-10 00:00,平空-EMA,0.5276,23148.148,9999.999936,-2224.07,-22.23,837.59,8.37,-2488.8,-24.88,42195.09,421.95
174,空头进场,2025-04-07 00:00,开空,0.432,23148.148,9999.999936,-2224.07,-22.23,837.59,8.37,-2488.8,-24.88,42195.09,421.95
