交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
201,多头进场,2024-05-21 04:00,开多,0.5377,18597,9999.6069,-327.85,-3.28,355.78,3.56,-495.96,-4.96,19806.89,198.07
202,多头出场,2024-05-29 12:00,平多,0.526,18528,9999.5616,-263.71,-2.64,48.73,0.49,-349.62,-3.49,19543.18,195.43
202,多头进场,2024-05-25 20:00,开多,0.5397,18528,9999.5616,-263.71,-2.64,48.73,0.49,-349.62,-3.49,19543.18,195.43
203,空头出场,2024-06-04 20:00,平空-EMA,0.5295,19361,9999.9565,-261.82,-2.62,159.57,1.59,-260.57,-2.60,19281.36,192.81
203,空头进场,2024-06-02 12:00,开空,0.5165,19361,9999.9565,-261.82,-2.62,159.57,1.59,-260.57,-2.60,19281.36,192.81
204,空头出场,2024-06-17 20:00,平空-EMA,0.5094,20271,9999.6843,-336.53,-3.36,668,6.68,-572.59,-5.72,18944.84,189.45
204,空头进场,2024-06-08 00:00,开空,0.4933,20271,9999.6843,-336.53,-3.36,668,6.68,-572.59,-5.72,18944.84,189.45
205,多头出场,2024-06-18 08:00,平多,0.49,19305,9999.99,-550.27,-5.50,10.44,0.10,-950.94,-9.50,18394.57,183.95
205,多头进场,2024-06-18 00:00,开多,0.518,19305,9999.99,-550.27,-5.50,10.44,0.10,-950.94,-9.50,18394.57,183.95
206,空头出场,2024-07-02 16:00,平空-EMA,0.4864,20588,9999.5916,-24.42,-0.24,482.94,4.83,-77.06,-0.77,18370.15,183.70
206,空头进场,2024-06-22 16:00,开空,0.4857,20588,9999.5916,-24.42,-0.24,482.94,4.83,-77.06,-0.77,18370.15,183.70
207,空头出场,2024-07-05 00:00,平空-止盈,0.4409,21208,9999.572,639.29,6.39,730.92,7.31,-11.36,-0.11,19009.44,190.09
207,空头进场,2024-07-03 20:00,开空,0.4715,21208,9999.572,639.29,6.39,730.92,7.31,-11.36,-0.11,19009.44,190.09
208,多头出场,2024-08-02 12:00,平多,0.5729,21074,9999.613,2062.65,20.62,3874.72,38.73,-21.86,-0.22,21072.08,210.72
208,多头进场,2024-07-13 04:00,开多,0.4745,21074,9999.613,2062.65,20.62,3874.72,38.73,-21.86,-0.22,21072.08,210.72
209,空头出场,2024-08-08 04:00,平空-EMA,0.6002,18422,9999.4616,-1067.95,-10.67,2038,20.37,-1858.25,-18.57,20004.13,200.04
209,空头进场,2024-08-04 00:00,开空,0.5428,18422,9999.4616,-1067.95,-10.67,2038,20.37,-1858.25,-18.57,20004.13,200.04
210,多头出场,2024-08-11 20:00,平多,0.5667,16358,9999.6454,-739.2,-7.39,503.73,5.04,-798.36,-7.98,19264.93,192.65
210,多头进场,2024-08-08 08:00,开多,0.6113,16358,9999.6454,-739.2,-7.39,503.73,5.04,-798.36,-7.98,19264.93,192.65
211,多头出场,2024-08-27 00:00,平多,0.5817,17085,9999.8505,-71.48,-0.71,775.78,7.75,-184.39,-1.84,19193.46,191.93
211,多头进场,2024-08-19 16:00,开多,0.5853,17085,9999.8505,-71.48,-0.71,775.78,7.75,-184.39,-1.84,19193.46,191.93
212,空头出场,2024-09-07 00:00,平空-止盈,0.5156,17649,9999.9234,890.55,8.90,939.22,9.39,-320.92,-3.21,20084.01,200.84
212,空头进场,2024-08-28 04:00,开空,0.5666,17649,9999.9234,890.55,8.90,939.22,9.39,-320.92,-3.21,20084.01,200.84
213,多头出场,2024-10-02 16:00,平多,0.5858,17510,9999.961,247.27,2.47,1637.44,16.37,-202.86,-2.03,20331.27,203.31
213,多头进场,2024-09-13 20:00,开多,0.5711,17510,9999.961,247.27,2.47,1637.44,16.37,-202.86,-2.03,20331.27,203.31
214,空头出场,2024-10-17 00:00,平空-EMA,0.5527,18577,9999.9991,-277.64,-2.78,580.18,5.80,-326.38,-3.26,20053.63,200.54
214,空头进场,2024-10-03 04:00,开空,0.5383,18577,9999.9991,-277.64,-2.78,580.18,5.80,-326.38,-3.26,20053.63,200.54
215,空头出场,2024-11-06 08:00,平空-EMA,0.534,18716,9999.9588,-4.38,-0.04,898.98,8.99,-68.63,-0.69,20049.25,200.49
215,空头进场,2024-10-22 16:00,开空,0.5343,18716,9999.9588,-4.38,-0.04,898.98,8.99,-68.63,-0.69,20049.25,200.49
216,多头出场,2024-12-20 00:00,平多,2.2298,18456,9999.4608,31128.15,311.14,43687.73,436.68,-80.67,-0.81,51177.4,511.77
